0,0.997326955543,0.994682339771,1.0,0.998699026708,"[0.087750829163675284, 0.032626474281393508, 0.020497928992943667, 0.015730768996834007, 0.014208062442042075, 0.013207580505902006, 0.012205461906680908, 0.011908735482027468, 0.011619546995979361, 0.011412114792857253, 0.010598947483874301, 0.010380435164672356, 0.0099793670911880947, 0.010167014534119549, 0.01024199979962892, 0.0098932084705545178, 0.0099788780857837812, 0.010405093807742224, 0.0099321832793420814, 0.0097426365931279433]","[0.098426061768074904, 0.0075819169718426074, 0.001906577871091632, 0.0077185281408191277, 0.0022009544703066168, 0.00043438197932001697, 5.8463427822861562e-05, 0.00018684490858301441, 0.0045405089201639402, 0.003171846330771751, 0.0088915893415091301, 0.00054901526271052188, 0.0015083525687557739, 0.00030731152085176054, 0.0044801128997306403, 0.0019673301247854873, 0.00068757928126878909, 0.00028235978762496567, 0.00080165386530351161, 0.00027595350453977639]"
1,0.998645891953,0.997927861483,0.999366910523,0.999655913094,"[0.088461902750529911, 0.033402863351503005, 0.02061963363814405, 0.017213948247089737, 0.015485975693298997, 0.01451844791793265, 0.014042178556808163, 0.012873893563427982, 0.01194577740674548, 0.011560683026459722, 0.0110853884425582, 0.011696833753642177, 0.011367903965653138, 0.01037074408197719, 0.010787363299046145, 0.010640899378046305, 0.012187452908724842, 0.011716346393239709, 0.012595756455091761]","[0.067134311719241696, 0.017412704201045587, 0.0013598925582493828, 0.00059081991728367016, 0.00015648169895350153, 0.045212946389789552, 0.0020092681125602331, 0.00089956845638669482, 0.0011619628532178192, 0.00082426547199951935, 0.00077353896029675503, 0.0002028972731059629, 0.00021392507215714721, 0.0083839994963823532, 0.00020891086962488871, 0.00088576861580064148, 2.2256982122436439e-05, 0.00093110067392363817, 0.001664597002216718]"
2,0.998452447946,0.99848751319,0.998417276308,0.999824932283,"[0.09128383959062758, 0.034632021106846385, 0.020892294433600328, 0.016743184232050554, 0.015496195796027498, 0.014462035380812359, 0.014706839095649831, 0.013190959087599086, 0.011629875164365512, 0.010843419412648943, 0.01088166999094331, 0.010356980478495275, 0.010573752887462469, 0.010376436277303558, 0.01016092293861592, 0.009987146893134154, 0.0097287497179814296, 0.010180314007403298, 0.010125757613917166, 0.01048094350562977]","[0.03226029481253645, 0.0029948425066952528, 0.0040527145737917474, 6.9414336666560186e-05, 0.035397545089091875, 0.0069155225692401137, 0.00073512570099412027, 0.0028392552804214839, 0.0088477634952051024, 0.00026364646419620207, 0.083562958621209285, 0.00012811836858451464, 0.00047148800294375895, 4.9864427511478674e-05, 0.00031701932547747216, 0.00056927432719170985, 0.0005365410174014945, 0.0035259390175893944, 0.0030121654440806705, 0.0046358245151754233]"
3,0.999015194147,0.998104198848,0.999929656725,0.999925919615,"[0.092125948143589237, 0.035222753130551787, 0.022165181976676083, 0.017489816712215434, 0.015238187609660404, 0.014925221137238091, 0.014722261614899991, 0.013649614677061271, 0.01320782717053323, 0.013025305195830646, 0.012206084569081312, 0.011605479563070885, 0.011583390576509712, 0.011928306444152619, 0.011291088687367978, 0.011839151315996704, 0.011847396790964195, 0.011514550579186163, 0.011324801769718493, 0.01115543157232546]","[0.008852419316595226, 0.011150073600056556, 0.0076991305146570802, 0.0095517405211776249, 0.0062970099076779442, 0.026515328026092296, 0.00062760099316429936, 0.00069813035501072301, 0.0043746392863776564, 0.0019841715215430855, 0.0011174384287600939, 0.0037185447751714976, 0.00052426217004067116, 0.0065973173810190905, 0.0012205149833807577, 0.0047246726945918876, 1.2226854885566799e-07, 0.001231730545660058, 0.0074054918002685668, 6.7519288319746213e-05]"
4,0.998856921778,0.997788930615,0.999929656725,0.99976907665,"[0.089647018740974804, 0.034048358951784242, 0.02140845622475963, 0.016830052731532534, 0.014993368536304013, 0.014163254406426915, 0.013185278676299038, 0.013022803591666861, 0.012463244879600766, 0.013091063508859101, 0.012140374301837656, 0.012104889539927452, 0.011941328251562187, 0.011838503891367928, 0.010421651665204075, 0.010767680399148301, 0.010808764463739901, 0.011786985558190676, 0.011355124460285889, 0.011317802137077218]","[0.1097976521154507, 0.015364916845057548, 0.0015697360098439598, 0.032971903932236736, 1.11750254660166e-05, 0.0023592897585542516, 0.013371769195768372, 0.0017494287724807184, 5.0036341647195513e-05, 0.00034387478666461602, 1.8413409433943483e-05, 0.0030557096157789467, 0.0019827221023335376, 0.0073018952515045022, 0.00010941225895415176, 0.0025909568641544101, 0.00013540032569647967, 1.0882608803839613e-06, 6.1627032087302675e-05, 0.00014695393805277509]"
5,0.997238929338,0.994508185253,1.0,0.998496234348,"[0.091492874543661687, 0.034068050532933568, 0.020747162931984267, 0.016733945821273837, 0.014948691488240753, 0.014483103160573021, 0.013516138422325838, 0.013265579538967924, 0.01297150359263019, 0.012363297176737681, 0.011886522316116406, 0.011828014089348193, 0.011153797733269856, 0.011016182143812916, 0.010020591773718111, 0.010630371574021516, 0.0099377924483615449, 0.01042678558483472, 0.0099827751646116673, 0.010366600883805558]","[0.034741215464551833, 0.10409914531698107, 0.0090467949762672323, 0.0019627133921194225, 0.0010621406206317598, 0.010439695441196386, 0.012858136183837934, 0.0017237996118360391, 8.0042544712347741e-05, 0.0020807265298932896, 0.0048744702410852738, 0.00013578968187523643, 3.8043255152622461e-06, 1.2176615420185615e-06, 0.0039308060853418363, 0.0097651652171755129, 0.016402137979026326, 0.00080651633413192586, 2.6115482730935252e-05, 2.2529686629334499e-05]"
6,0.99834687489,0.997856565586,0.998839295136,0.999615528104,"[0.093335412334323242, 0.035596701619122359, 0.021166848975754427, 0.017037410239241296, 0.015358765866941546, 0.014372926662712789, 0.013398898671027922, 0.013305767984553381, 0.013319342381110905, 0.012305164258272461, 0.011824020709163281, 0.011578427504719966, 0.011581914389022813, 0.012228810766958968, 0.011553526697533465, 0.010704909782201646, 0.010397402361834439, 0.01100386915209485, 0.010177055352547494, 0.010687155948442384]","[0.13993475326224289, 0.057790992064150448, 0.017076980833726833, 0.023685160062448293, 0.0043951974427110458, 0.0033574635525801685, 0.0047531593996923303, 0.011743889079033681, 0.10184740077824764, 0.0002462109039726763, 0.00015968083598951352, 0.0088707780438322739, 0.0022782883849249511, 0.01026453462647367, 0.047549657815583693, 0.011800537579963112, 0.00012625479784891417, 0.01024573611291014, 0.0075574612933326244, 0.0044099392725696056]"
7,0.998786535824,0.997578947368,1.0,0.999406678104,"[0.092272920790017074, 0.03426968207803769, 0.021983588206512548, 0.017640002135429111, 0.015543278111342665, 0.014730847478602239, 0.013669269008440236, 0.012936535247317303, 0.012435984877127104, 0.012030905556245914, 0.011450138321702306, 0.011304846394358338, 0.010629824389618136, 0.010964385657037555, 0.010855578913538314, 0.011343624923525843, 0.0107076600861831, 0.010897639813240016]","[0.064612250349323136, 0.017682869678099084, 0.23084432946500757, 0.02234163291388758, 0.009715058751350189, 0.0025020070480359395, 0.0039622088990063737, 0.013232311423887613, 0.00037045401339188411, 0.00028717735236659213, 0.0025771845351341936, 0.0025429907064243671, 9.0630344092589374e-05, 2.2170238953433466e-05, 4.6938211726752948e-05, 0.00046864057195153142, 0.00014092369268465084, 4.8772909456370395e-05]"
8,0.998768949386,0.997578862416,0.999964827125,0.999592462413,"[0.090428603235651647, 0.03359394521864275, 0.021713465675204015, 0.016964715997406128, 0.015164255608827479, 0.01481466931664697, 0.013831695949480379, 0.012542568943015673, 0.012730501602201336, 0.011935883058227703, 0.01109983273002692, 0.010856968011370606, 0.010378367983014475, 0.010499168877223493, 0.010631028156941402, 0.010488015087992799, 0.010508073840171772, 0.010828145065704054]","[0.0065316114989324601, 0.026755726075268865, 0.0034371602451910054, 0.0035219541999902374, 0.0074709261132404605, 0.017811554819585924, 0.0017341070748261671, 0.0017381705150975499, 0.0059868314258970544, 0.0018782894132183033, 0.001087989707855775, 0.010537381891190571, 0.013416266092815652, 0.00063630763976513607, 1.9696177570888307e-05, 0.0001011610110744263, 0.00061220852165207586, 4.5813940339214518e-05]"
9,0.998487566389,0.997228361927,0.999753789877,0.999588055752,"[0.091011888332810265, 0.033467644707656466, 0.020479771918883012, 0.016280234365998781, 0.014671770211382305, 0.014064716093796573, 0.013763007811345649, 0.014006715621908855, 0.013478317037730031, 0.012705816220075054, 0.012275789169309348, 0.012386177785308043, 0.011340606632219016, 0.011167824711123963, 0.010560145521302062, 0.010020636237180398, 0.009821253611354443, 0.010518550797794131, 0.010728310256325991, 0.011017689267872473]","[0.056942613780434456, 0.010291386544432467, 0.0029160213343393531, 0.023038598148746554, 0.0021247019362748143, 1.4298830346986735e-05, 0.00094838367644218549, 0.0077300857154859823, 0.0033538234504585348, 0.0021158359614652953, 0.0056756123927499636, 0.0042611196275528724, 0.00054029576280540553, 1.061809761877662e-06, 0.018262273008730637, 0.002375874028803196, 0.00017619677039929467, 0.0035798810199947008, 0.0015636482322454166, 0.00052809432674171789]"
